2000

0	1
0.02	1
0.04	0.999603
0.06	0.998813
0.08	0.997633
0.1	0.996066
0.12	0.994117
0.14	0.991789
0.16	0.989085
0.18	0.986011
0.2	0.98257
0.22	0.978766
0.24	0.974604
0.26	0.970089
0.28	0.965224
0.3	0.960015
0.32	0.954467
0.34	0.948583
0.36	0.942371
0.38	0.935833
0.4	0.928976
0.42	0.921805
0.44	0.914325
0.46	0.906542
0.48	0.898461
0.5	0.890087
0.52	0.881427
0.54	0.872486
0.56	0.86327
0.58	0.853784
0.6	0.844035
0.62	0.834028
0.64	0.82377
0.66	0.813266
0.68	0.802523
0.7	0.791547
0.72	0.780344
0.74	0.768921
0.76	0.757282
0.78	0.745436
0.8	0.733388
0.82	0.721145
0.84	0.708712
0.86	0.696098
0.88	0.683307
0.9	0.670346
0.92	0.657222
0.94	0.643942
0.96	0.630512
0.98	0.616938
1	0.603227
1.02	0.589385
1.04	0.57542
1.06	0.561337
1.08	0.547143
1.1	0.532844
1.12	0.518448
1.14	0.50396
1.16	0.489387
1.18	0.474736
1.2	0.460013
1.22	0.445224
1.24	0.430375
1.26	0.415474
1.28	0.400526
1.3	0.385538
1.32	0.370516
1.34	0.355466
1.36	0.340394
1.38	0.325307
1.4	0.310211
1.42	0.295111
1.44	0.280015
1.46	0.264926
1.48	0.249853
1.5	0.2348
1.52	0.219773
1.54	0.204778
1.56	0.189821
1.58	0.174908
1.6	0.160043
1.62	0.145233
1.64	0.130483
1.66	0.115798
1.68	0.101184
1.7	0.0866452
1.72	0.0721878
1.74	0.0578164
1.76	0.0435362
1.78	0.029352
1.8	0.0152688
1.82	0.00129126
1.84	-0.0125758
1.86	-0.0263279
1.88	-0.0399604
1.9	-0.0534688
1.92	-0.0668488
1.94	-0.0800961
1.96	-0.0932064
1.98	-0.106176
2	-0.119
2.02	-0.131675
2.04	-0.144198
2.06	-0.156564
2.08	-0.168769
2.1	-0.180811
2.12	-0.192685
2.14	-0.204389
2.16	-0.215919
2.18	-0.227271
2.2	-0.238444
2.22	-0.249433
2.24	-0.260236
2.26	-0.270849
2.28	-0.281271
2.3	-0.291499
2.32	-0.30153
2.34	-0.311362
2.36	-0.320992
2.38	-0.330418
2.4	-0.339639
2.42	-0.348651
2.44	-0.357454
2.46	-0.366045
2.48	-0.374422
2.5	-0.382585
2.52	-0.390531
2.54	-0.398259
2.56	-0.405767
2.58	-0.413055
2.6	-0.420121
2.62	-0.426965
2.64	-0.433585
2.66	-0.43998
2.68	-0.44615
2.7	-0.452094
2.72	-0.457811
2.74	-0.463302
2.76	-0.468565
2.78	-0.4736
2.8	-0.478407
2.82	-0.482987
2.84	-0.487338
2.86	-0.491462
2.88	-0.495358
2.9	-0.499027
2.92	-0.502468
2.94	-0.505682
2.96	-0.508671
2.98	-0.511433
3	-0.513971
3.02	-0.516285
3.04	-0.518376
3.06	-0.520245
3.08	-0.521892
3.1	-0.523319
3.12	-0.524527
3.14	-0.525518
3.16	-0.526292
3.18	-0.526851
3.2	-0.527197
3.22	-0.527331
3.24	-0.527254
3.26	-0.526969
3.28	-0.526477
3.3	-0.525781
3.32	-0.524881
3.34	-0.52378
3.36	-0.522479
3.38	-0.520982
3.4	-0.51929
3.42	-0.517406
3.44	-0.515331
3.46	-0.513068
3.48	-0.51062
3.5	-0.507988
3.52	-0.505176
3.54	-0.502185
3.56	-0.499019
3.58	-0.49568
3.6	-0.492171
3.62	-0.488495
3.64	-0.484653
3.66	-0.48065
3.68	-0.476489
3.7	-0.472171
3.72	-0.4677
