-5	0.0170662
-4.99	0.0159237
-4.98	0.0147996
-4.97	0.013694
-4.96	0.0126066
-4.95	0.0115374
-4.94	0.0104864
-4.93	0.00945331
-4.92	0.00843814
-4.91	0.00744078
-4.9	0.00646112
-4.89	0.00549908
-4.88	0.00455455
-4.87	0.00362743
-4.86	0.00271764
-4.85	0.00182508
-4.84	0.000949639
-4.83	9.12361e-05
-4.82	-0.000750229
-4.81	-0.00157485
-4.8	-0.00238272
-4.79	-0.00317395
-4.78	-0.00394861
-4.77	-0.00470681
-4.76	-0.00544863
-4.75	-0.00617419
-4.74	-0.00688356
-4.73	-0.00757684
-4.72	-0.00825412
-4.71	-0.00891551
-4.7	-0.00956108
-4.69	-0.0101909
-4.68	-0.0108052
-4.67	-0.0114039
-4.66	-0.0119871
-4.65	-0.0125551
-4.64	-0.0131077
-4.63	-0.0136452
-4.62	-0.0141676
-4.61	-0.0146751
-4.6	-0.0151676
-4.59	-0.0156454
-4.58	-0.0161084
-4.57	-0.0165569
-4.56	-0.0169908
-4.55	-0.0174102
-4.54	-0.0178153
-4.53	-0.0182062
-4.52	-0.0185829
-4.51	-0.0189455
-4.5	-0.0192941
-4.49	-0.0196288
-4.48	-0.0199497
-4.47	-0.0202568
-4.46	-0.0205503
-4.45	-0.0208303
-4.44	-0.0210968
-4.43	-0.0213499
-4.42	-0.0215898
-4.41	-0.0218164
-4.4	-0.02203
-4.39	-0.0222305
-4.38	-0.022418
-4.37	-0.0225927
-4.36	-0.0227547
-4.35	-0.0229039
-4.34	-0.0230406
-4.33	-0.0231647
-4.32	-0.0232764
-4.31	-0.0233758
-4.3	-0.0234629
-4.29	-0.0235379
-4.28	-0.0236007
-4.27	-0.0236516
-4.26	-0.0236905
-4.25	-0.0237176
-4.24	-0.0237329
-4.23	-0.0237366
-4.22	-0.0237287
-4.21	-0.0237093
-4.2	-0.0236785
-4.19	-0.0236363
-4.18	-0.0235829
-4.17	-0.0235183
-4.16	-0.0234426
-4.15	-0.0233559
-4.14	-0.0232583
-4.13	-0.0231498
-4.12	-0.0230305
-4.11	-0.0229006
-4.1	-0.0227601
-4.09	-0.0226091
-4.08	-0.0224476
-4.07	-0.0222757
-4.06	-0.0220936
-4.05	-0.0219013
-4.04	-0.0216988
-4.03	-0.0214863
-4.02	-0.0212638
-4.01	-0.0210315
-4	-0.0207893
-3.99	-0.0205375
-3.98	-0.0202759
-3.97	-0.0200048
-3.96	-0.0197242
-3.95	-0.0194342
-3.94	-0.0191349
-3.93	-0.0188262
-3.92	-0.0185084
-3.91	-0.0181815
-3.9	-0.0178456
-3.89	-0.0175007
-3.88	-0.017147
-3.87	-0.0167844
-3.86	-0.0164131
-3.85	-0.0160332
-3.84	-0.0156447
-3.83	-0.0152476
-3.82	-0.0148422
-3.81	-0.0144284
-3.8	-0.0140064
-3.79	-0.0135761
-3.78	-0.0131377
-3.77	-0.0126913
-3.76	-0.0122369
-3.75	-0.0117746
-3.74	-0.0113044
-3.73	-0.0108265
-3.72	-0.0103409
-3.71	-0.00984773
-3.7	-0.009347
-3.69	-0.0088388
-3.68	-0.00832321
-3.67	-0.00780029
-3.66	-0.00727013
-3.65	-0.00673279
-3.64	-0.00618834
-3.63	-0.00563685
-3.62	-0.00507841
-3.61	-0.00451307
-3.6	-0.00394091
-3.59	-0.00336199
-3.58	-0.0027764
-3.57	-0.00218419
-3.56	-0.00158544
-3.55	-0.000980221
-3.54	-0.000368598
-3.53	0.000249359
-3.52	0.000873579
-3.51	0.001504
-3.5	0.00214054
-3.49	0.00278314
-3.48	0.00343173
-3.47	0.00408624
-3.46	0.00474661
-3.45	0.00541276
-3.44	0.00608464
-3.43	0.00676216
-3.42	0.00744527
-3.41	0.0081339
-3.4	0.00882797
-3.39	0.00952744
-3.38	0.0102322
-3.37	0.0109423
-3.36	0.0116575
-3.35	0.0123778
-3.34	0.0131032
-3.33	0.0138336
-3.32	0.0145689
-3.31	0.0153091
-3.3	0.0160541
-3.29	0.0168038
-3.28	0.0175581
-3.27	0.0183171
-3.26	0.0190806
-3.25	0.0198486
-3.24	0.020621
-3.23	0.0213977
-3.22	0.0221788
-3.21	0.022964
-3.2	0.0237534
-3.19	0.0245469
-3.18	0.0253445
-3.17	0.026146
-3.16	0.0269514
-3.15	0.0277607
