2	0.254886
3	0.178622
4	0.138018
5	0.112581
6	0.0951012
7	0.0823367
8	0.0726005
9	0.0649281
10	0.0587244
11	0.0536046
12	0.0493057
13	0.0456471
14	0.0424941
15	0.0397477
16	0.0373369
17	0.0351996
18	0.0332951
19	0.0315869
20	0.030045
21	0.0286458
22	0.0273711
23	0.026206
24	0.025136
25	0.0241489
26	0.0232399
27	0.0223926
28	0.0216067
29	0.0208726
30	0.02019
31	0.0195489
32	0.0189469
33	0.0183824
34	0.0178475
35	0.0173442
36	0.0168708
37	0.0164194
38	0.0159927
39	0.0155861
40	0.0152057
41	0.0148382
42	0.0144851
43	0.0141569
44	0.0138358
45	0.0135333
46	0.0132431
47	0.0129614
48	0.0126958
49	0.0124402
50	0.012195
51	0.011955
52	0.011726
53	0.0115061
54	0.0112952
55	0.0110953
56	0.0109005
57	0.0107106
58	0.0105213
59	0.0103458
60	0.010176
61	0.0100102
62	0.0098488
63	0.00969395
64	0.00954673
65	0.00940272
66	0.00925836
67	0.00912401
68	0.00898585
69	0.00886247
70	0.00873503
71	0.00861201
72	0.00849256
73	0.00837967
74	0.0082663
75	0.00815269
76	0.00804791
77	0.00794181
78	0.00784227
79	0.00774476
80	0.00764343
81	0.00755522
82	0.00746247
83	0.00736985
84	0.00728116
85	0.00719974
86	0.00711855
87	0.00703594
88	0.00695214
89	0.00687894
90	0.00680468
91	0.00673112
92	0.00665161
93	0.0065802
94	0.00651452
95	0.00644896
96	0.00637612
97	0.00631544
98	0.00625071
99	0.00618693
100	0.00612709




2	0.562915
4	0.391618
6	0.318015
8	0.274638
10	0.245222
12	0.223596
14	0.206837
16	0.193355
18	0.182207
20	0.172787
22	0.164692
24	0.157638
26	0.151418
28	0.145881
30	0.14091
32	0.136415
34	0.132324
36	0.12858
38	0.125138
40	0.121957
42	0.119008
44	0.116262
46	0.113698
48	0.111297
50	0.109042
52	0.106918
54	0.104914
56	0.103018
58	0.101222
60	0.0995164
62	0.0978942
64	0.0963488
66	0.0948746
68	0.0934658
70	0.092118
72	0.090827
74	0.0895886
76	0.0883995
78	0.0872568
80	0.0861571
82	0.085098
84	0.0840769
86	0.0830919
88	0.0821405
90	0.0812212
92	0.0803322
94	0.0794716
96	0.0786381
98	0.0778303
100	0.0770469




2	0.915146
3	0.294093
4	0.108139
5	0.104861
6	0.0766418
7	0.0556653
8	0.0436932
9	0.0350038
10	0.0286481
11	0.0238856
12	0.0202168
13	0.0173324
14	0.0150234
15	0.0131471
16	0.0116013
17	0.0103129
18	0.00922787
19	0.00830537
20	0.00751471
21	0.00683158
22	0.00623774
23	0.00571799
24	0.00526076
25	0.00485611
26	0.00449645
27	0.0041753
28	0.00388741
29	0.00362825
30	0.00339412
31	0.00318223
32	0.00298929
33	0.00281346
34	0.0026527
35	0.00250536
36	0.00236982
37	0.00224513
38	0.00213003
39	0.00202346
40	0.00192487
41	0.00183326
42	0.00174796
43	0.00166851
44	0.00159454
45	0.00152498
46	0.00145995
47	0.00139934
48	0.00134223
49	0.00128835
50	0.00123793
51	0.00119048
52	0.00114548
53	0.00110298
54	0.00106281
55	0.00102484
56	0.000989137
57	0.000954864
58	0.00092232
59	0.000891743
60	0.000862418
61	0.000834761
62	0.000808177
63	0.000783084
64	0.000758646
65	0.000735698
66	0.000713942
67	0.000692902
68	0.000672756
69	0.000653503
70	0.000635205
71	0.000617442
72	0.000600515
73	0.000584183
74	0.000568745
75	0.000553725
76	0.00053936
77	0.000525592
78	0.0005123
79	0.000499485
80	0.000487087
81	0.000475107
82	0.000463841
83	0.000452695
84	0.000442264
85	0.000431655
86	0.000421701
87	0.000412164
88	0.000402925
89	0.000393985
90	0.000385521
91	0.000377057
92	0.000368891
93	0.000361142
94	0.000353334
95	0.000346241
96	0.00033897
97	0.000331757
98	0.000325201
99	0.000318823
100	0.000312505




2	0.0899352
3	0.0721245
4	0.0326803
5	0.00844151
6	0.000480125
7	0.00192363
8	0.00122454
9	0.000481346
10	0.000105509
11	1.43406e-05
12	2.80497e-05
13	1.62033e-05
14	5.89169e-06
15	1.12332e-06
16	2.77391e-07
17	3.81699e-07
18	1.87984e-07
19	8.36758e-08
20	2.06324e-08




2	0.00837029
3	0.000770008
4	2.476e-05
5	5.4779e-06
6	1.25743e-06
7	1.58182e-07
8	5.73122e-09
9	9.16995e-09
10	2.06324e-08
11	9.16995e-09
12	9.16995e-09
13	5.73122e-09
14	9.16995e-09
15	2.40711e-08
16	2.40711e-08
17	5.73122e-09
18	2.06324e-08
19	9.16995e-09
20	9.16995e-09




